place_num,age_10,age_20,age_30,age_40,age_50,age_60,gender_male,gender_female,mbti_is,mbti_in,mbti_es,mbti_en,restaurant_korea,restaurant_west,restaurant_china,restaurant_japan,restaurant_fast,restaurant_bunsik,cafe_cafe,cafe_dessert,cafe_bakery,leisure_gallery,leisure_craft,leisure_popup,leisure_theater,leisure_book,leisure_department,walking_park,walking_market,walking_street
34461836,0.2955,0.7506,0.4999,0.2873,0.22260000000000002,0.0623,0.39,0.61,0.05,0.7,0.1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398214763,0.1118,0.514,0.6912999999999999,0.7807999999999999,0.8151,0.735,0.5,0.5,0.05,0.6,0.15,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37441575,0.0882,0.9753000000000001,0.8220999999999999,0.5964,0.6009,0.5215,0.59,0.41,0.0,0.85,0.05,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325798341,0.0426,0.348,0.3177,0.31170000000000003,0.3577,0.272,0.62,0.38,0.0,0.75,0.15,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11723756,0.1777,0.6306,0.7844,0.8043,0.8112999999999999,0.6453,0.59,0.41,0.0,0.7,0.05,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37703543,0.2421,0.8236,0.9706,0.9043000000000001,0.8329000000000001,0.7556,0.57,0.43,0.0,0.9,0.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914870568,0.0358,0.33659999999999995,0.3309,0.2522,0.17370000000000002,0.09539999999999998,0.52,0.48,0.2,0.65,0.1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993043508,0.1963,0.7866,0.8640000000000001,0.8214,0.7888,0.626,0.62,0.38,0.05,0.7,0.1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103092572,0.1429,0.9449,0.6988,0.4014,0.3533,0.1566,0.43,0.57,0.0,0.65,0.25,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37912785,0.18789999999999998,0.7191,0.8468000000000001,0.7752,0.7848999999999999,0.6998000000000001,0.57,0.43,0.1,0.65,0.05,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13149768,0.2644,0.7652,0.8922,0.8970999999999999,0.8319,0.7062,0.6,0.4,0.0,0.75,0.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231109089,0.0659,0.8269,0.7987000000000001,0.5903,0.4947,0.4114,0.61,0.39,0.05,0.8,0.15,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11832088,0.17809999999999998,0.8722,0.8149,0.5907,0.5204,0.40700000000000003,0.55,0.45,0.15,0.65,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11700226,0.24480000000000002,0.6246,0.7443000000000001,0.7968000000000001,0.6406999999999999,0.473,0.43,0.57,0.3,0.4,0.05,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13419591,0.0891,0.4226,0.4703,0.4411,0.4679,0.5085000000000001,0.56,0.44,0.05,0.85,0.05,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431022028,0.1631,0.4225,0.5817,0.7641,0.9207,0.9103,0.56,0.44,0.05,0.65,0.1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12017005,0.15710000000000002,0.423,0.48590000000000005,0.4935,0.4893,0.4486,0.51,0.49,0.15,0.6,0.05,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13320884,0.3564,0.8069,0.7687,0.5386,0.5129,0.4581,0.5,0.5,0.05,0.7,0.1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37069188,0.25120000000000003,0.5126,0.5204,0.42719999999999997,0.3016,0.23989999999999997,0.42,0.58,0.05,0.5,0.1,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946267335,0.6013000000000001,0.8398,0.5757,0.4569,0.3757,0.3019,0.45,0.55,0.05,0.85,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12018058,0.1356,0.5097,0.4939,0.3933,0.32159999999999994,0.26,0.5,0.5,0.05,0.6,0.2,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034494104,0.2066,0.7204999999999999,0.8216,0.7681999999999999,0.6901,0.5251,0.48,0.52,0.15,0.45,0.1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20694317,0.1323,0.4964,0.5268,0.49219999999999997,0.4428,0.3689,0.58,0.42,0.1,0.7,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356807025,0.19390000000000002,0.43119999999999997,0.4677,0.49090000000000006,0.4765,0.4153,0.49,0.51,0.25,0.4,0.25,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561853968,0.4445,0.9562999999999999,0.9772,0.8736,0.7394,0.6636,0.57,0.43,0.1,0.6,0.1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37792495,0.2945,0.38880000000000003,0.1986,0.1586,0.1401,0.059699999999999996,0.5,0.5,0.0,0.6,0.25,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487617489,0.0812,0.42200000000000004,0.4617,0.48469999999999996,0.4035,0.3261,0.57,0.43,0.05,0.75,0.05,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36237506,0.1769,0.46399999999999997,0.5185,0.5015,0.4497,0.3235,0.61,0.39,0.05,0.8,0.05,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33238438,0.141,0.4139,0.516,0.48009999999999997,0.4132,0.354,0.51,0.49,0.05,0.7,0.1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12915620,0.11939999999999999,0.4061,0.49310000000000004,0.4816,0.461,0.41229999999999994,0.51,0.49,0.25,0.45,0.25,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20927353,0.1524,0.8695999999999999,0.8482999999999999,0.6472,0.5305,0.4253,0.57,0.43,0.05,0.5,0.2,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006524862,0.1176,0.4021,0.4794,0.4061,0.3164,0.2944,0.48,0.52,0.0,0.65,0.15,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557362171,0.25,0.7948000000000001,0.9433,0.9375,0.8481000000000001,0.8382999999999999,0.56,0.44,0.05,0.65,0.15,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014025729,0.2507,0.45439999999999997,0.4604,0.4935,0.5246,0.4579,0.47,0.53,0.0,0.9,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18468954,0.1427,0.5153,0.5068,0.4139,0.3447,0.2647,0.53,0.47,0.0,0.75,0.1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005495070,0.1723,0.6601,0.752,0.6288,0.4694,0.4194,0.6,0.4,0.0,0.65,0.25,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087970189,0.1459,0.44170000000000004,0.5047999999999999,0.45899999999999996,0.36719999999999997,0.2619,0.54,0.46,0.0,0.7,0.2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13124988,0.27440000000000003,0.6734,0.7681,0.7368000000000001,0.6659,0.5399,0.54,0.46,0.1,0.6,0.25,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028354634,0.1472,0.4918,0.4509,0.3522,0.2621,0.20559999999999998,0.57,0.43,0.1,0.5,0.15,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18836449,0.16670000000000001,0.8044,0.8311,0.5622,0.3435,0.2756,0.47,0.53,0.05,0.75,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921750340,0.084,0.4315,0.5039,0.4391,0.314,0.253,0.48,0.52,0.2,0.55,0.05,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13468956,0.1321,0.4747,0.5268,0.48979999999999996,0.46380000000000005,0.39149999999999996,0.59,0.41,0.05,0.7,0.15,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20623381,0.24559999999999998,0.7414000000000001,0.9484,0.9849,0.8806999999999999,0.7356999999999999,0.51,0.49,0.25,0.6,0.05,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445506871,0.49060000000000004,0.9687,0.9961,0.8845999999999999,0.6759999999999999,0.5543,0.54,0.46,0.0,0.9,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688133421,0.221,0.4804,0.46259999999999996,0.3906,0.3246,0.2912,0.49,0.51,0.35,0.4,0.05,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744213648,0.114,0.49579999999999996,0.4587,0.4388,0.32170000000000004,0.2165,0.46,0.54,0.15,0.55,0.2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102942936,0.25,0.9936,0.8839,0.7448,0.5563,0.25,0.55,0.45,0.05,0.55,0.25,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348627097,0.25,0.8654999999999999,0.868,0.8456999999999999,0.7019,0.5835,0.49,0.51,0.0,0.85,0.1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37577974,0.278,0.7852,0.6737000000000001,0.45289999999999997,0.3517,0.2655,0.57,0.43,0.2,0.45,0.2,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065930306,0.2949,0.8096,0.6581,0.4307,0.35350000000000004,0.305,0.49,0.51,0.05,0.65,0.15,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478316552,0.1938,0.9501999999999999,0.8533,0.9140999999999999,0.7848999999999999,0.759,0.48,0.52,0.05,0.8,0.05,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38261837,0.5493,0.7768999999999999,0.5426,0.43420000000000003,0.3994,0.3152,0.44,0.56,0.0,0.8,0.15,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002103919,0.25,0.7875,0.9397,0.8837,0.6733,0.5081,0.59,0.41,0.1,0.4,0.35,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174418653,0.1317,0.1432,0.1411,0.31629999999999997,0.2865,0.2242,0.52,0.48,0.0,0.75,0.05,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11725899,0.2302,0.4915,0.4557,0.3557,0.2458,0.2351,0.48,0.52,0.35,0.45,0.05,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260741030,0.25,0.7687,0.8996,0.9056000000000001,0.8162,0.6613,0.55,0.45,0.05,0.7,0.25,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11679364,0.1668,0.4165,0.4792,0.4799,0.3823,0.3362,0.46,0.54,0.15,0.7,0.0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37870679,0.37060000000000004,0.8918,0.9342,0.9022,0.695,0.7043,0.53,0.47,0.10526315789473684,0.7368421052631579,0.10526315789473684,0.05263157894736842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906165591,0.4157,0.7859,0.621,0.5007,0.38020000000000004,0.3342,0.45,0.55,0.1,0.55,0.25,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985529752,0.0742,0.4966,0.7406,0.8344,0.8767,0.7875,0.55,0.45,0.05,0.7,0.2,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11721969,0.2651,0.6967,0.7843000000000001,0.726,0.6541,0.5031,0.58,0.42,0.0,0.85,0.0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36952749,0.1696,0.47740000000000005,0.5166,0.4211,0.33590000000000003,0.2343,0.53,0.47,0.05,0.45,0.5,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010727183,0.23620000000000002,0.7719,0.6609,0.4623,0.3326,0.2749,0.52,0.48,0.1,0.6,0.1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256984199,0.25,0.7967,0.8558,0.8601000000000001,0.8220000000000001,0.7304,0.51,0.49,0.0,0.7,0.25,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480979852,0.5709000000000001,0.9138,0.9581999999999999,0.9184,0.6402,0.48710000000000003,0.47,0.53,0.1,0.7,0.15,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017596309,0.3718,0.7752,0.6139,0.46950000000000003,0.44170000000000004,0.295,0.5,0.5,0.15,0.4,0.25,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38237622,0.6624,0.8970999999999999,0.8916,0.9193000000000001,0.7248,0.5246,0.48,0.52,0.15,0.75,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267417958,0.25,0.9403,0.9445,0.7765000000000001,0.4949,0.4378,0.52,0.48,0.15,0.5,0.3,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37020894,0.2261,0.4824,0.5095000000000001,0.40700000000000003,0.4071,0.3937,0.51,0.49,0.15,0.45,0.25,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11540780,0.2267,0.5984,0.7278,0.7666,0.7323999999999999,0.6402,0.6,0.4,0.45,0.4,0.1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20622519,0.25,0.6473,0.8404,0.9274,0.9456,0.8582,0.57,0.43,0.05,0.65,0.2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719071516,0.25,0.8070999999999999,0.8756999999999999,0.888,0.7989,0.7739,0.52,0.48,0.05,0.8,0.1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782110563,0.25,0.8728,0.9293,0.9672,0.8748999999999999,0.7631,0.49,0.51,0.05,0.75,0.15,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42783747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236302474,0.4363,0.8588,0.8573000000000001,0.9378,0.7534000000000001,0.7665000000000001,0.55,0.45,0.05,0.6,0.15,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562525784,0.318,0.9353,0.9448000000000001,0.8402,0.7332,0.6528,0.51,0.49,0.0,0.75,0.2,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793407871,0.4236,0.9343,0.938,0.8592,0.7914,0.7668,0.5,0.5,0.1,0.7,0.15,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36175042,0.2727,0.7929999999999999,0.7037,0.5474,0.4483,0.3479,0.59,0.41,0.0,0.65,0.2,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613373762,0.1033,0.6343,0.7918000000000001,0.6888,0.5031,0.45409999999999995,0.6,0.4,0.0,0.65,0.2,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33877438,0.1176,0.35119999999999996,0.4575,0.486,0.4412,0.4193,0.62,0.38,0.05,0.7,0.15,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603448111,0.2216,0.6911,0.758,0.6148,0.5428999999999999,0.4521,0.49,0.51,0.0,0.7,0.2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493818151,0.060700000000000004,0.2959,0.1711,0.1429,0.1151,0.0815,0.46,0.54,0.0,0.85,0.1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20454572,0.0794,0.382,0.4806,0.49439999999999995,0.434,0.3872,0.6,0.4,0.05,0.55,0.3,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985516513,0.3779,0.7826000000000001,0.6404000000000001,0.5181,0.42810000000000004,0.33880000000000005,0.5,0.5,0.2,0.35,0.3,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926711875,0.1176,0.4839,0.4531,0.37420000000000003,0.319,0.2974,0.58,0.42,0.15789473684210525,0.631578947368421,0.10526315789473684,0.10526315789473684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36952307,0.1176,0.4238,0.4752,0.4578,0.3934,0.3053,0.59,0.41,0.1,0.65,0.05,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11717080,0.3077,0.6214999999999999,0.7437,0.7608,0.6707,0.5488000000000001,0.51,0.49,0.1,0.65,0.0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927543,0.30829999999999996,0.7676000000000001,0.8923000000000001,0.9144,0.7878000000000001,0.6592,0.56,0.44,0.1,0.6,0.15,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866289572,0.5418999999999999,0.7797,0.5707,0.45770000000000005,0.371,0.32880000000000004,0.55,0.45,0.2,0.5,0.2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36520116,0.159,0.7981999999999999,0.7189,0.7368000000000001,0.6114,0.38130000000000003,0.48,0.52,0.15,0.65,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21666541,0.1388,0.5365,0.6912999999999999,0.6851,0.8097,0.8089,0.51,0.49,0.05,0.8,0.05,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048315258,0.19690000000000002,0.46299999999999997,0.5068,0.44060000000000005,0.3992,0.33990000000000004,0.48,0.52,0.05,0.85,0.05,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136980373,0.2134,0.9649,0.9848,0.8591,0.6815000000000001,0.6114999999999999,0.54,0.46,0.0,0.75,0.15,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776037148,0.1176,0.5268999999999999,0.4436,0.2742,0.1816,0.1576,0.49,0.51,0.15,0.75,0.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11726653,0.377,0.9194,0.9261,0.9246,0.8118000000000001,0.6618999999999999,0.51,0.49,0.05,0.5,0.25,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12048308,0.1176,0.3345,0.42619999999999997,0.47369999999999995,0.4422,0.4138,0.57,0.43,0.0,0.85,0.1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812869774,0.25,0.8798999999999999,0.9401999999999999,0.9143000000000001,0.7888,0.6479,0.51,0.49,0.1,0.55,0.15,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35824520,0.25,0.9207,0.995,0.9309999999999999,0.7156,0.5433,0.51,0.49,0.1,0.5,0.15,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35781952,0.33299999999999996,0.7614,0.5156000000000001,0.3592,0.27940000000000004,0.2048,0.46,0.54,0.05,0.75,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878378143,0.2901,0.9209999999999999,0.9976999999999999,0.7927,0.5811,0.494,0.51,0.49,0.05,0.75,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33236530,0.1176,0.4587,0.49520000000000003,0.4343,0.35479999999999995,0.3148,0.6,0.4,0.15,0.4,0.2,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32389127,0.10060000000000001,0.3592,0.4951,0.5266,0.496,0.3711,0.58,0.42,0.15,0.5,0.25,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210249672,0.25,0.7920999999999999,0.9449,0.8966,0.6872,0.6119,0.56,0.44,0.05,0.65,0.25,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829895775,0.25,0.871,0.9348000000000001,0.8955,0.8476,0.8933,0.52,0.48,0.05,0.65,0.15,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37867681,0.34490000000000004,0.8612000000000001,0.9157,0.9486,0.8220999999999999,0.81,0.58,0.42,0.1,0.6,0.2,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19872940,0.25,0.8434999999999999,0.9214,0.9319,0.8088,0.7261,0.54,0.46,0.3,0.45,0.15,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234208683,0.1176,0.3997,0.47490000000000004,0.4253,0.3803,0.36450000000000005,0.53,0.47,0.0,0.4,0.4,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346291809,0.1244,0.5234000000000001,0.4121,0.3289,0.2644,0.2061,0.46,0.54,0.05,0.7,0.25,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602300509,0.25,0.9791,0.8837,0.7415999999999999,0.2895,0.25,0.49,0.51,0.0,0.85,0.0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61244505,0.4901,0.9958,0.9181,0.7905,0.6392,0.5434,0.51,0.49,0.2,0.4,0.2,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11687518,0.1047,0.4673,0.5065999999999999,0.4167,0.3225,0.2768,0.53,0.47,0.05,0.75,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37026271,0.4396,0.9272,0.9026000000000001,0.8826,0.7190000000000001,0.6181,0.55,0.45,0.1,0.8,0.05,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36399035,0.08929999999999999,0.4411,0.6654000000000001,0.6934,0.8378,0.8946999999999999,0.46,0.54,0.05,0.45,0.3,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11710160,0.7545999999999999,0.97,0.8920999999999999,0.7686,0.5811999999999999,0.5238,0.46,0.54,0.0,0.7,0.1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11845608,0.364,0.8445999999999999,0.9712000000000001,0.9959,0.9420000000000001,0.9394,0.54,0.46,0.15,0.6,0.1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37365742,0.39390000000000003,0.99,0.9751000000000001,0.8079000000000001,0.6154,0.5063,0.56,0.44,0.1,0.55,0.3,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963009739,0.25,0.8297,0.8909999999999999,0.8893000000000001,0.7759,0.6716,0.56,0.44,0.05,0.8,0.15,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817134114,0.3321,0.5053,0.4279,0.361,0.2594,0.17579999999999998,0.51,0.49,0.05,0.7,0.1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030539253,0.20980000000000001,0.4827,0.446,0.3035,0.2202,0.1801,0.52,0.48,0.05,0.55,0.05,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33964233,0.25,0.807,0.8502,0.8946999999999999,0.9051,0.9462999999999999,0.49,0.51,0.05,0.8,0.05,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420667896,0.25,0.8631,0.9346,0.8454999999999999,0.6711,0.5286,0.54,0.46,0.0,0.65,0.25,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19578423,0.16519999999999999,0.46880000000000005,0.6091,0.7243999999999999,0.8434,0.8451000000000001,0.49,0.51,0.15,0.7,0.1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38562941,0.3753,0.4989,0.3843,0.29460000000000003,0.25780000000000003,0.1848,0.49,0.51,0.1,0.65,0.1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11680234,0.196,0.41700000000000004,0.4685,0.4706,0.4299,0.3909,0.55,0.45,0.1,0.6,0.15,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36802965,0.1771,0.43700000000000006,0.4901,0.4583,0.3981,0.3296,0.55,0.45,0.15,0.65,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800618953,0.055099999999999996,0.45890000000000003,0.5129,0.4305,0.348,0.25239999999999996,0.47,0.53,0.23529411764705882,0.47058823529411764,0.17647058823529413,0.11764705882352941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351592138,0.25,0.9460999999999999,0.9277,0.7570999999999999,0.6271,0.6754000000000001,0.55,0.45,0.1,0.65,0.2,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345715158,0.5399,0.9562,0.9826,0.8723000000000001,0.7256,0.6568,0.55,0.45,0.05,0.75,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008380466,0.1359,0.42450000000000004,0.4867,0.4581,0.3689,0.26940000000000003,0.52,0.48,0.1,0.4,0.25,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697597999,0.25,0.8504999999999999,0.9394,0.9431,0.9545,0.9278,0.52,0.48,0.15,0.75,0.05,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12783829,0.16879999999999998,0.4827,0.47,0.37810000000000005,0.2962,0.2706,0.51,0.49,0.05,0.65,0.15,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36112273,0.2046,0.40020000000000006,0.4779,0.44229999999999997,0.3586,0.3522,0.54,0.46,0.0,0.7,0.3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19882193,0.25,0.8964,0.968,0.8957999999999999,0.7103,0.5867,0.52,0.48,0.1,0.65,0.15,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660575874,0.087,0.47159999999999996,0.44079999999999997,0.34869999999999995,0.33,0.3604,0.52,0.48,0.15,0.7,0.05,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36263099,0.25,0.7959999999999999,0.9348000000000001,0.9675,0.9037999999999999,0.8667,0.54,0.46,0.1,0.7,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37604188,0.19039999999999999,0.4907,0.4816,0.3156,0.2792,0.2641,0.42,0.58,0.15,0.65,0.05,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
